EVALUATION RESULTS
==================================================
Average Representation Loss: 79.1569
Average VAE Loss: 55.6031
Average Total Loss: 134.7600
Average Perplexity: 1.13
Average Codebook Usage: 0.39%
Total Proteins Evaluated: 4679
==================================================

DETAILED RESULTS BY BATCH:
Batch 0: Loss=136.6045, Perplexity=1.06, Codebook Usage=0.39%
Batch 724: Loss=120.9045, Perplexity=1.03, Codebook Usage=0.39%
Batch 725: Loss=135.5814, Perplexity=1.04, Codebook Usage=0.39%
Batch 726: Loss=119.4949, Perplexity=1.42, Codebook Usage=0.39%
Batch 727: Loss=121.9643, Perplexity=1.02, Codebook Usage=0.39%
Batch 728: Loss=128.0871, Perplexity=1.02, Codebook Usage=0.39%
Batch 729: Loss=122.1723, Perplexity=1.16, Codebook Usage=0.39%
Batch 730: Loss=124.6844, Perplexity=1.12, Codebook Usage=0.39%
Batch 731: Loss=153.5170, Perplexity=1.04, Codebook Usage=0.39%
Batch 732: Loss=146.4203, Perplexity=1.15, Codebook Usage=0.39%
Batch 733: Loss=155.4037, Perplexity=1.31, Codebook Usage=0.39%
Batch 734: Loss=119.5352, Perplexity=1.02, Codebook Usage=0.39%
Batch 735: Loss=121.5443, Perplexity=1.04, Codebook Usage=0.39%
Batch 736: Loss=142.6511, Perplexity=1.11, Codebook Usage=0.39%
Batch 737: Loss=122.2770, Perplexity=1.08, Codebook Usage=0.39%
Batch 738: Loss=119.6716, Perplexity=1.18, Codebook Usage=0.39%
Batch 739: Loss=118.3273, Perplexity=1.04, Codebook Usage=0.39%
Batch 740: Loss=132.8798, Perplexity=1.01, Codebook Usage=0.39%
Batch 741: Loss=125.0852, Perplexity=1.34, Codebook Usage=0.39%
Batch 742: Loss=145.0773, Perplexity=1.07, Codebook Usage=0.39%
Batch 743: Loss=150.4435, Perplexity=1.12, Codebook Usage=0.39%
Batch 744: Loss=142.1837, Perplexity=1.08, Codebook Usage=0.39%
Batch 745: Loss=136.9178, Perplexity=1.08, Codebook Usage=0.39%
Batch 746: Loss=151.9875, Perplexity=1.02, Codebook Usage=0.39%
Batch 747: Loss=131.6788, Perplexity=1.15, Codebook Usage=0.39%
Batch 748: Loss=131.9266, Perplexity=1.05, Codebook Usage=0.39%
Batch 749: Loss=117.7395, Perplexity=1.17, Codebook Usage=0.39%
Batch 750: Loss=128.4055, Perplexity=1.12, Codebook Usage=0.39%
Batch 751: Loss=162.3023, Perplexity=1.32, Codebook Usage=0.39%
Batch 752: Loss=148.9605, Perplexity=1.12, Codebook Usage=0.39%
Batch 753: Loss=130.8815, Perplexity=1.11, Codebook Usage=0.39%
Batch 754: Loss=128.0713, Perplexity=1.15, Codebook Usage=0.39%
Batch 755: Loss=152.1314, Perplexity=1.22, Codebook Usage=0.39%
Batch 756: Loss=142.0171, Perplexity=1.18, Codebook Usage=0.39%
Batch 757: Loss=145.8338, Perplexity=1.12, Codebook Usage=0.39%
Batch 758: Loss=157.1479, Perplexity=1.26, Codebook Usage=0.39%
Batch 759: Loss=134.5728, Perplexity=1.34, Codebook Usage=0.39%
Batch 760: Loss=153.6492, Perplexity=1.23, Codebook Usage=0.39%
Batch 761: Loss=147.6166, Perplexity=1.33, Codebook Usage=0.39%
Batch 762: Loss=126.8943, Perplexity=1.20, Codebook Usage=0.39%
Batch 763: Loss=126.1752, Perplexity=1.33, Codebook Usage=0.39%
Batch 764: Loss=128.0034, Perplexity=1.08, Codebook Usage=0.39%
Batch 765: Loss=124.9632, Perplexity=1.02, Codebook Usage=0.39%
Batch 766: Loss=147.0724, Perplexity=1.07, Codebook Usage=0.39%
Batch 767: Loss=112.7387, Perplexity=1.06, Codebook Usage=0.39%
Batch 768: Loss=151.7989, Perplexity=1.19, Codebook Usage=0.39%
Batch 769: Loss=130.0950, Perplexity=1.37, Codebook Usage=0.39%
Batch 770: Loss=132.2599, Perplexity=1.20, Codebook Usage=0.39%
Batch 771: Loss=132.7536, Perplexity=1.26, Codebook Usage=0.39%
Batch 772: Loss=139.8308, Perplexity=1.15, Codebook Usage=0.39%
Batch 773: Loss=151.3511, Perplexity=1.05, Codebook Usage=0.39%
Batch 774: Loss=121.5073, Perplexity=1.08, Codebook Usage=0.39%
Batch 775: Loss=118.3097, Perplexity=1.07, Codebook Usage=0.39%
Batch 776: Loss=131.3009, Perplexity=1.22, Codebook Usage=0.39%
Batch 777: Loss=125.9436, Perplexity=1.16, Codebook Usage=0.39%
Batch 778: Loss=158.1756, Perplexity=1.01, Codebook Usage=0.39%
Batch 779: Loss=129.0897, Perplexity=1.05, Codebook Usage=0.39%
Batch 780: Loss=120.1447, Perplexity=1.08, Codebook Usage=0.39%
Batch 781: Loss=140.8709, Perplexity=1.06, Codebook Usage=0.39%
Batch 782: Loss=170.4361, Perplexity=1.16, Codebook Usage=0.39%
Batch 783: Loss=136.9311, Perplexity=1.35, Codebook Usage=0.39%
Batch 784: Loss=137.0648, Perplexity=1.05, Codebook Usage=0.39%
Batch 785: Loss=127.0564, Perplexity=1.24, Codebook Usage=0.39%
Batch 786: Loss=129.5378, Perplexity=1.03, Codebook Usage=0.39%
Batch 787: Loss=147.5871, Perplexity=1.33, Codebook Usage=0.39%
Batch 788: Loss=142.5908, Perplexity=1.44, Codebook Usage=0.39%
Batch 789: Loss=120.7643, Perplexity=1.18, Codebook Usage=0.39%
Batch 790: Loss=125.1480, Perplexity=1.05, Codebook Usage=0.39%
Batch 791: Loss=132.8010, Perplexity=1.17, Codebook Usage=0.39%
Batch 792: Loss=119.7224, Perplexity=1.19, Codebook Usage=0.39%
Batch 793: Loss=146.7419, Perplexity=1.01, Codebook Usage=0.39%
Batch 794: Loss=117.0305, Perplexity=1.15, Codebook Usage=0.39%
Batch 795: Loss=134.1937, Perplexity=1.02, Codebook Usage=0.39%
Batch 796: Loss=118.0065, Perplexity=1.24, Codebook Usage=0.39%
Batch 797: Loss=137.4806, Perplexity=1.06, Codebook Usage=0.39%
Batch 798: Loss=139.0640, Perplexity=1.02, Codebook Usage=0.39%
Batch 799: Loss=113.4922, Perplexity=1.16, Codebook Usage=0.39%
Batch 800: Loss=152.2016, Perplexity=1.06, Codebook Usage=0.39%
Batch 801: Loss=116.8705, Perplexity=1.20, Codebook Usage=0.39%
Batch 802: Loss=127.6040, Perplexity=1.12, Codebook Usage=0.39%
Batch 803: Loss=124.2449, Perplexity=1.08, Codebook Usage=0.39%
Batch 804: Loss=140.7281, Perplexity=1.04, Codebook Usage=0.39%
Batch 805: Loss=157.3531, Perplexity=1.22, Codebook Usage=0.39%
Batch 806: Loss=120.0389, Perplexity=1.08, Codebook Usage=0.39%
Batch 807: Loss=122.0887, Perplexity=1.07, Codebook Usage=0.39%
Batch 808: Loss=121.4157, Perplexity=1.04, Codebook Usage=0.39%
Batch 809: Loss=139.5529, Perplexity=1.04, Codebook Usage=0.39%
Batch 810: Loss=121.5109, Perplexity=1.06, Codebook Usage=0.39%
Batch 811: Loss=113.4040, Perplexity=1.06, Codebook Usage=0.39%
Batch 812: Loss=152.0079, Perplexity=1.40, Codebook Usage=0.39%
Batch 813: Loss=126.4917, Perplexity=1.02, Codebook Usage=0.39%
Batch 814: Loss=129.6072, Perplexity=1.09, Codebook Usage=0.39%
Batch 815: Loss=114.7522, Perplexity=1.06, Codebook Usage=0.39%
Batch 816: Loss=137.4408, Perplexity=1.06, Codebook Usage=0.39%
Batch 817: Loss=148.9851, Perplexity=1.01, Codebook Usage=0.39%
Batch 818: Loss=128.4796, Perplexity=1.02, Codebook Usage=0.39%
Batch 819: Loss=136.9841, Perplexity=1.04, Codebook Usage=0.39%
Batch 820: Loss=138.7699, Perplexity=1.50, Codebook Usage=0.39%
Batch 821: Loss=151.5341, Perplexity=1.28, Codebook Usage=0.39%
Batch 822: Loss=147.2342, Perplexity=1.20, Codebook Usage=0.39%
Batch 823: Loss=145.5613, Perplexity=1.03, Codebook Usage=0.39%
Batch 824: Loss=127.9421, Perplexity=1.13, Codebook Usage=0.39%
Batch 825: Loss=138.9343, Perplexity=1.27, Codebook Usage=0.39%
Batch 826: Loss=138.6628, Perplexity=1.14, Codebook Usage=0.39%
Batch 827: Loss=127.8473, Perplexity=1.07, Codebook Usage=0.39%
Batch 828: Loss=131.2101, Perplexity=1.18, Codebook Usage=0.39%
Batch 829: Loss=138.2996, Perplexity=1.05, Codebook Usage=0.39%
Batch 830: Loss=135.9885, Perplexity=1.10, Codebook Usage=0.39%
Batch 831: Loss=138.6017, Perplexity=1.07, Codebook Usage=0.39%
Batch 832: Loss=129.9934, Perplexity=1.04, Codebook Usage=0.39%
Batch 833: Loss=123.8950, Perplexity=1.05, Codebook Usage=0.39%
Batch 834: Loss=147.8300, Perplexity=1.08, Codebook Usage=0.39%
Batch 835: Loss=130.4542, Perplexity=1.25, Codebook Usage=0.39%
Batch 836: Loss=153.0181, Perplexity=1.08, Codebook Usage=0.39%
Batch 837: Loss=171.9954, Perplexity=1.70, Codebook Usage=0.39%
Batch 838: Loss=116.0334, Perplexity=1.10, Codebook Usage=0.39%
Batch 839: Loss=122.3697, Perplexity=1.16, Codebook Usage=0.39%
Batch 840: Loss=141.3505, Perplexity=1.06, Codebook Usage=0.39%
Batch 841: Loss=139.9471, Perplexity=1.39, Codebook Usage=0.39%
Batch 842: Loss=139.8496, Perplexity=1.26, Codebook Usage=0.39%
Batch 843: Loss=152.7477, Perplexity=1.03, Codebook Usage=0.39%
Batch 844: Loss=138.5882, Perplexity=1.15, Codebook Usage=0.39%
Batch 845: Loss=129.6090, Perplexity=1.05, Codebook Usage=0.39%
Batch 846: Loss=125.3556, Perplexity=1.03, Codebook Usage=0.39%
Batch 847: Loss=124.5577, Perplexity=1.25, Codebook Usage=0.39%
Batch 848: Loss=126.9191, Perplexity=1.20, Codebook Usage=0.39%
Batch 849: Loss=132.9982, Perplexity=1.09, Codebook Usage=0.39%
Batch 850: Loss=138.9422, Perplexity=1.11, Codebook Usage=0.39%
Batch 851: Loss=144.4333, Perplexity=1.16, Codebook Usage=0.39%
Batch 852: Loss=118.9138, Perplexity=1.36, Codebook Usage=0.39%
Batch 853: Loss=113.9187, Perplexity=1.03, Codebook Usage=0.39%
Batch 854: Loss=134.9416, Perplexity=1.07, Codebook Usage=0.39%
Batch 855: Loss=147.3483, Perplexity=1.15, Codebook Usage=0.39%
Batch 856: Loss=141.4383, Perplexity=1.23, Codebook Usage=0.39%
Batch 857: Loss=126.8871, Perplexity=1.02, Codebook Usage=0.39%
Batch 858: Loss=148.6700, Perplexity=1.03, Codebook Usage=0.39%
Batch 859: Loss=157.0296, Perplexity=1.08, Codebook Usage=0.39%
Batch 860: Loss=121.9183, Perplexity=1.06, Codebook Usage=0.39%
Batch 861: Loss=146.9623, Perplexity=1.15, Codebook Usage=0.39%
Batch 862: Loss=137.6516, Perplexity=1.22, Codebook Usage=0.39%
Batch 863: Loss=152.6962, Perplexity=1.01, Codebook Usage=0.39%
Batch 864: Loss=141.4572, Perplexity=1.06, Codebook Usage=0.39%
Batch 865: Loss=120.8767, Perplexity=1.13, Codebook Usage=0.39%
Batch 866: Loss=142.5563, Perplexity=1.00, Codebook Usage=0.39%
Batch 867: Loss=132.4801, Perplexity=1.28, Codebook Usage=0.39%
Batch 868: Loss=142.7941, Perplexity=1.15, Codebook Usage=0.39%
Batch 869: Loss=130.8907, Perplexity=1.53, Codebook Usage=0.39%
Batch 870: Loss=122.3703, Perplexity=1.15, Codebook Usage=0.39%
Batch 871: Loss=134.3722, Perplexity=1.22, Codebook Usage=0.39%
Batch 872: Loss=124.2131, Perplexity=1.28, Codebook Usage=0.39%
Batch 873: Loss=134.5502, Perplexity=1.11, Codebook Usage=0.39%
Batch 874: Loss=124.5668, Perplexity=1.05, Codebook Usage=0.39%
Batch 875: Loss=129.7270, Perplexity=1.08, Codebook Usage=0.39%
Batch 876: Loss=146.6809, Perplexity=1.01, Codebook Usage=0.39%
Batch 877: Loss=149.8846, Perplexity=1.01, Codebook Usage=0.39%
Batch 878: Loss=119.2378, Perplexity=1.04, Codebook Usage=0.39%
Batch 879: Loss=142.7487, Perplexity=1.22, Codebook Usage=0.39%
Batch 880: Loss=147.2830, Perplexity=1.04, Codebook Usage=0.39%
Batch 881: Loss=126.9771, Perplexity=1.11, Codebook Usage=0.39%
Batch 882: Loss=125.2900, Perplexity=1.05, Codebook Usage=0.39%
Batch 883: Loss=153.2661, Perplexity=1.01, Codebook Usage=0.39%
Batch 884: Loss=124.6161, Perplexity=1.19, Codebook Usage=0.39%
Batch 885: Loss=130.2329, Perplexity=1.10, Codebook Usage=0.39%
Batch 886: Loss=117.1356, Perplexity=1.16, Codebook Usage=0.39%
Batch 887: Loss=138.6595, Perplexity=1.19, Codebook Usage=0.39%
Batch 888: Loss=137.7285, Perplexity=1.04, Codebook Usage=0.39%
Batch 889: Loss=146.7277, Perplexity=1.17, Codebook Usage=0.39%
Batch 890: Loss=113.9471, Perplexity=1.15, Codebook Usage=0.39%
Batch 891: Loss=132.5206, Perplexity=1.05, Codebook Usage=0.39%
Batch 892: Loss=127.3739, Perplexity=1.22, Codebook Usage=0.39%
Batch 893: Loss=130.0583, Perplexity=1.36, Codebook Usage=0.39%
Batch 894: Loss=148.0128, Perplexity=1.16, Codebook Usage=0.39%
Batch 895: Loss=140.1229, Perplexity=1.19, Codebook Usage=0.39%
Batch 896: Loss=117.8178, Perplexity=1.07, Codebook Usage=0.39%
Batch 897: Loss=128.4952, Perplexity=1.08, Codebook Usage=0.39%
Batch 898: Loss=148.1720, Perplexity=1.20, Codebook Usage=0.39%
Batch 899: Loss=128.4495, Perplexity=1.05, Codebook Usage=0.39%
Batch 900: Loss=119.1018, Perplexity=1.04, Codebook Usage=0.39%
Batch 901: Loss=157.2220, Perplexity=1.14, Codebook Usage=0.39%
Batch 902: Loss=135.3860, Perplexity=1.25, Codebook Usage=0.39%
Batch 903: Loss=152.8714, Perplexity=1.21, Codebook Usage=0.39%
Batch 904: Loss=134.4931, Perplexity=1.16, Codebook Usage=0.39%
Batch 905: Loss=132.3017, Perplexity=1.19, Codebook Usage=0.39%
Batch 906: Loss=147.8152, Perplexity=1.25, Codebook Usage=0.39%
Batch 907: Loss=124.8282, Perplexity=1.08, Codebook Usage=0.39%
Batch 908: Loss=143.4582, Perplexity=1.10, Codebook Usage=0.39%
Batch 909: Loss=130.1932, Perplexity=1.15, Codebook Usage=0.39%
Batch 910: Loss=119.8304, Perplexity=1.05, Codebook Usage=0.39%
Batch 911: Loss=133.2640, Perplexity=1.14, Codebook Usage=0.39%
Batch 912: Loss=123.1206, Perplexity=1.13, Codebook Usage=0.39%
Batch 913: Loss=133.3835, Perplexity=1.24, Codebook Usage=0.39%
Batch 914: Loss=129.9971, Perplexity=1.11, Codebook Usage=0.39%
Batch 915: Loss=135.8082, Perplexity=1.18, Codebook Usage=0.39%
Batch 916: Loss=143.1079, Perplexity=1.17, Codebook Usage=0.39%
Batch 917: Loss=109.9954, Perplexity=1.03, Codebook Usage=0.39%
Batch 918: Loss=146.3227, Perplexity=1.01, Codebook Usage=0.39%
Batch 919: Loss=137.5095, Perplexity=1.05, Codebook Usage=0.39%
Batch 920: Loss=143.4660, Perplexity=1.07, Codebook Usage=0.39%
Batch 921: Loss=114.4843, Perplexity=1.07, Codebook Usage=0.39%
Batch 922: Loss=141.2788, Perplexity=1.15, Codebook Usage=0.39%
Batch 923: Loss=116.2314, Perplexity=1.04, Codebook Usage=0.39%
Batch 924: Loss=154.1112, Perplexity=1.12, Codebook Usage=0.39%
Batch 925: Loss=141.0089, Perplexity=1.24, Codebook Usage=0.39%
Batch 926: Loss=120.1771, Perplexity=1.06, Codebook Usage=0.39%
Batch 927: Loss=134.1122, Perplexity=1.08, Codebook Usage=0.39%
Batch 928: Loss=117.7617, Perplexity=1.28, Codebook Usage=0.39%
Batch 929: Loss=133.1426, Perplexity=1.08, Codebook Usage=0.39%
Batch 930: Loss=120.8934, Perplexity=1.19, Codebook Usage=0.39%
Batch 931: Loss=134.9417, Perplexity=1.04, Codebook Usage=0.39%
Batch 932: Loss=142.4969, Perplexity=1.27, Codebook Usage=0.39%
Batch 933: Loss=113.9213, Perplexity=1.02, Codebook Usage=0.39%
Batch 934: Loss=142.0411, Perplexity=1.15, Codebook Usage=0.39%
Batch 935: Loss=120.0392, Perplexity=1.09, Codebook Usage=0.39%
Batch 936: Loss=132.1326, Perplexity=1.17, Codebook Usage=0.39%
Batch 937: Loss=158.0812, Perplexity=1.05, Codebook Usage=0.39%
Batch 938: Loss=125.4338, Perplexity=1.03, Codebook Usage=0.39%
Batch 939: Loss=137.4054, Perplexity=1.06, Codebook Usage=0.39%
Batch 940: Loss=126.9210, Perplexity=1.08, Codebook Usage=0.39%
Batch 941: Loss=122.7208, Perplexity=1.05, Codebook Usage=0.39%
Batch 942: Loss=120.5001, Perplexity=1.08, Codebook Usage=0.39%
Batch 943: Loss=137.7304, Perplexity=1.14, Codebook Usage=0.39%
Batch 944: Loss=134.1717, Perplexity=1.11, Codebook Usage=0.39%
Batch 945: Loss=111.9780, Perplexity=1.10, Codebook Usage=0.39%
Batch 946: Loss=145.4122, Perplexity=1.17, Codebook Usage=0.39%
Batch 947: Loss=144.7254, Perplexity=1.03, Codebook Usage=0.39%
Batch 948: Loss=129.7907, Perplexity=1.01, Codebook Usage=0.39%
Batch 949: Loss=127.0480, Perplexity=1.09, Codebook Usage=0.39%
Batch 950: Loss=114.1450, Perplexity=1.08, Codebook Usage=0.39%
Batch 951: Loss=157.1151, Perplexity=1.03, Codebook Usage=0.39%
Batch 952: Loss=142.5763, Perplexity=1.18, Codebook Usage=0.39%
Batch 953: Loss=127.5242, Perplexity=1.25, Codebook Usage=0.39%
Batch 954: Loss=135.3267, Perplexity=1.24, Codebook Usage=0.39%
Batch 955: Loss=143.2267, Perplexity=1.12, Codebook Usage=0.39%
Batch 956: Loss=154.4605, Perplexity=1.06, Codebook Usage=0.39%
Batch 957: Loss=127.3389, Perplexity=1.25, Codebook Usage=0.39%
Batch 958: Loss=132.6387, Perplexity=1.18, Codebook Usage=0.39%
Batch 959: Loss=122.0595, Perplexity=1.14, Codebook Usage=0.39%
Batch 960: Loss=141.9640, Perplexity=1.01, Codebook Usage=0.39%
Batch 961: Loss=124.0851, Perplexity=1.08, Codebook Usage=0.39%
Batch 962: Loss=126.7625, Perplexity=1.10, Codebook Usage=0.39%
Batch 963: Loss=138.3123, Perplexity=1.06, Codebook Usage=0.39%
Batch 964: Loss=134.7837, Perplexity=1.07, Codebook Usage=0.39%
Batch 965: Loss=129.2254, Perplexity=1.20, Codebook Usage=0.39%
Batch 966: Loss=134.4116, Perplexity=1.11, Codebook Usage=0.39%
Batch 967: Loss=137.4312, Perplexity=1.14, Codebook Usage=0.39%
Batch 968: Loss=114.9033, Perplexity=1.06, Codebook Usage=0.39%
Batch 969: Loss=151.1589, Perplexity=1.01, Codebook Usage=0.39%
Batch 970: Loss=131.0026, Perplexity=1.06, Codebook Usage=0.39%
Batch 971: Loss=144.2069, Perplexity=1.25, Codebook Usage=0.39%
Batch 972: Loss=136.1234, Perplexity=1.06, Codebook Usage=0.39%
Batch 973: Loss=127.0538, Perplexity=1.12, Codebook Usage=0.39%
Batch 974: Loss=151.7802, Perplexity=1.14, Codebook Usage=0.39%
Batch 975: Loss=129.4221, Perplexity=1.13, Codebook Usage=0.39%
Batch 976: Loss=125.9085, Perplexity=1.03, Codebook Usage=0.39%
Batch 977: Loss=126.9870, Perplexity=1.31, Codebook Usage=0.39%
Batch 978: Loss=141.4534, Perplexity=1.01, Codebook Usage=0.39%
Batch 979: Loss=135.0549, Perplexity=1.20, Codebook Usage=0.39%
Batch 980: Loss=143.8011, Perplexity=1.11, Codebook Usage=0.39%
Batch 981: Loss=120.3074, Perplexity=1.04, Codebook Usage=0.39%
Batch 982: Loss=135.0014, Perplexity=1.39, Codebook Usage=0.39%
Batch 983: Loss=138.1002, Perplexity=1.16, Codebook Usage=0.39%
Batch 984: Loss=148.9122, Perplexity=1.03, Codebook Usage=0.39%
Batch 985: Loss=139.9603, Perplexity=1.14, Codebook Usage=0.39%
Batch 986: Loss=136.9759, Perplexity=1.24, Codebook Usage=0.39%
Batch 987: Loss=124.3609, Perplexity=1.07, Codebook Usage=0.39%
Batch 988: Loss=121.7001, Perplexity=1.06, Codebook Usage=0.39%
Batch 989: Loss=121.6868, Perplexity=1.11, Codebook Usage=0.39%
Batch 990: Loss=130.5390, Perplexity=1.04, Codebook Usage=0.39%
Batch 991: Loss=119.8448, Perplexity=1.06, Codebook Usage=0.39%
Batch 992: Loss=143.2079, Perplexity=1.03, Codebook Usage=0.39%
Batch 993: Loss=135.3559, Perplexity=1.23, Codebook Usage=0.39%
Batch 994: Loss=125.1643, Perplexity=1.02, Codebook Usage=0.39%
Batch 995: Loss=128.6101, Perplexity=1.34, Codebook Usage=0.39%
Batch 996: Loss=128.9357, Perplexity=1.16, Codebook Usage=0.39%
Batch 997: Loss=114.6237, Perplexity=1.16, Codebook Usage=0.39%
Batch 998: Loss=130.1794, Perplexity=1.33, Codebook Usage=0.39%
Batch 999: Loss=135.9643, Perplexity=1.16, Codebook Usage=0.39%
Batch 1000: Loss=119.2334, Perplexity=1.03, Codebook Usage=0.39%
Batch 1001: Loss=135.8760, Perplexity=1.04, Codebook Usage=0.39%
Batch 1002: Loss=121.8522, Perplexity=1.18, Codebook Usage=0.39%
Batch 1003: Loss=139.3680, Perplexity=1.03, Codebook Usage=0.39%
Batch 1004: Loss=131.7611, Perplexity=1.10, Codebook Usage=0.39%
Batch 1005: Loss=121.8492, Perplexity=1.14, Codebook Usage=0.39%
Batch 1006: Loss=156.0805, Perplexity=1.02, Codebook Usage=0.39%
Batch 1007: Loss=152.6574, Perplexity=1.04, Codebook Usage=0.39%
Batch 1008: Loss=145.0144, Perplexity=1.04, Codebook Usage=0.39%
Batch 1009: Loss=124.7373, Perplexity=1.28, Codebook Usage=0.39%
Batch 1010: Loss=126.5481, Perplexity=1.07, Codebook Usage=0.39%
Batch 1011: Loss=116.5684, Perplexity=1.02, Codebook Usage=0.39%
Batch 1012: Loss=121.8919, Perplexity=1.21, Codebook Usage=0.39%
Batch 1013: Loss=142.9156, Perplexity=1.03, Codebook Usage=0.39%
Batch 1014: Loss=136.7289, Perplexity=1.02, Codebook Usage=0.39%
Batch 1015: Loss=147.4860, Perplexity=1.16, Codebook Usage=0.39%
Batch 1016: Loss=150.3489, Perplexity=1.01, Codebook Usage=0.39%
Batch 1017: Loss=117.3364, Perplexity=1.05, Codebook Usage=0.39%
Batch 1018: Loss=133.2884, Perplexity=1.09, Codebook Usage=0.39%
Batch 1019: Loss=143.3830, Perplexity=1.04, Codebook Usage=0.39%
Batch 1020: Loss=131.0842, Perplexity=1.42, Codebook Usage=0.39%
Batch 1021: Loss=126.8056, Perplexity=1.11, Codebook Usage=0.39%
Batch 1022: Loss=129.3060, Perplexity=1.18, Codebook Usage=0.39%
Batch 1023: Loss=140.6242, Perplexity=1.09, Codebook Usage=0.39%
Batch 1024: Loss=148.8334, Perplexity=1.05, Codebook Usage=0.39%
Batch 1025: Loss=163.1730, Perplexity=1.21, Codebook Usage=0.39%
Batch 1026: Loss=126.6095, Perplexity=1.07, Codebook Usage=0.39%
Batch 1027: Loss=138.6066, Perplexity=1.06, Codebook Usage=0.39%
Batch 1028: Loss=138.9355, Perplexity=1.37, Codebook Usage=0.39%
Batch 1029: Loss=132.4801, Perplexity=1.13, Codebook Usage=0.39%
Batch 1030: Loss=118.3114, Perplexity=1.18, Codebook Usage=0.39%
Batch 1031: Loss=119.1607, Perplexity=1.01, Codebook Usage=0.39%
Batch 1032: Loss=147.7070, Perplexity=1.09, Codebook Usage=0.39%
Batch 1033: Loss=144.3245, Perplexity=1.08, Codebook Usage=0.39%
Batch 1034: Loss=123.3700, Perplexity=1.08, Codebook Usage=0.39%
Batch 1035: Loss=135.7328, Perplexity=1.20, Codebook Usage=0.39%
Batch 1036: Loss=145.8642, Perplexity=1.04, Codebook Usage=0.39%
Batch 1037: Loss=139.5773, Perplexity=1.11, Codebook Usage=0.39%
Batch 1038: Loss=138.4758, Perplexity=1.17, Codebook Usage=0.39%
Batch 1039: Loss=117.2911, Perplexity=1.29, Codebook Usage=0.39%
Batch 1040: Loss=140.8366, Perplexity=1.12, Codebook Usage=0.39%
Batch 1041: Loss=140.3767, Perplexity=1.10, Codebook Usage=0.39%
Batch 1042: Loss=160.9337, Perplexity=1.23, Codebook Usage=0.39%
Batch 1043: Loss=124.9006, Perplexity=1.08, Codebook Usage=0.39%
Batch 1044: Loss=144.9034, Perplexity=1.23, Codebook Usage=0.39%
Batch 1045: Loss=123.4719, Perplexity=1.06, Codebook Usage=0.39%
Batch 1046: Loss=129.4940, Perplexity=1.13, Codebook Usage=0.39%
Batch 1047: Loss=147.0432, Perplexity=1.18, Codebook Usage=0.39%
Batch 1048: Loss=138.7259, Perplexity=1.13, Codebook Usage=0.39%
Batch 1049: Loss=125.4360, Perplexity=1.21, Codebook Usage=0.39%
Batch 1050: Loss=139.2070, Perplexity=1.20, Codebook Usage=0.39%
Batch 1051: Loss=119.0095, Perplexity=1.02, Codebook Usage=0.39%
Batch 1052: Loss=115.9680, Perplexity=1.10, Codebook Usage=0.39%
Batch 1053: Loss=152.7699, Perplexity=1.06, Codebook Usage=0.39%
Batch 1054: Loss=116.9955, Perplexity=1.09, Codebook Usage=0.39%
Batch 1055: Loss=140.6820, Perplexity=1.37, Codebook Usage=0.39%
Batch 1056: Loss=142.9868, Perplexity=1.35, Codebook Usage=0.39%
Batch 1057: Loss=123.2490, Perplexity=1.08, Codebook Usage=0.39%
Batch 1058: Loss=145.8883, Perplexity=1.03, Codebook Usage=0.39%
Batch 1059: Loss=140.0911, Perplexity=1.06, Codebook Usage=0.39%
Batch 1060: Loss=137.9347, Perplexity=1.09, Codebook Usage=0.39%
Batch 1061: Loss=125.0804, Perplexity=1.12, Codebook Usage=0.39%
Batch 1062: Loss=146.8872, Perplexity=1.44, Codebook Usage=0.39%
Batch 1063: Loss=114.8537, Perplexity=1.05, Codebook Usage=0.39%
Batch 1064: Loss=118.9711, Perplexity=1.01, Codebook Usage=0.39%
Batch 1065: Loss=154.9845, Perplexity=1.03, Codebook Usage=0.39%
Batch 1066: Loss=139.4372, Perplexity=1.34, Codebook Usage=0.39%
Batch 1067: Loss=121.7486, Perplexity=1.03, Codebook Usage=0.39%
Batch 1068: Loss=118.5635, Perplexity=1.03, Codebook Usage=0.39%
Batch 1069: Loss=151.0821, Perplexity=1.14, Codebook Usage=0.39%
Batch 1070: Loss=125.5194, Perplexity=1.05, Codebook Usage=0.39%
Batch 1071: Loss=134.1454, Perplexity=1.11, Codebook Usage=0.39%
Batch 1072: Loss=139.9198, Perplexity=1.04, Codebook Usage=0.39%
Batch 1073: Loss=120.4494, Perplexity=1.03, Codebook Usage=0.39%
Batch 1074: Loss=139.2520, Perplexity=1.08, Codebook Usage=0.39%
Batch 1075: Loss=134.6515, Perplexity=1.12, Codebook Usage=0.39%
Batch 1076: Loss=137.5898, Perplexity=1.11, Codebook Usage=0.39%
Batch 1077: Loss=140.6705, Perplexity=1.10, Codebook Usage=0.39%
Batch 1078: Loss=140.7162, Perplexity=1.03, Codebook Usage=0.39%
Batch 1079: Loss=140.7946, Perplexity=1.17, Codebook Usage=0.39%
Batch 1080: Loss=129.2846, Perplexity=1.08, Codebook Usage=0.39%
Batch 1081: Loss=132.9019, Perplexity=1.15, Codebook Usage=0.39%
Batch 1082: Loss=117.5478, Perplexity=1.04, Codebook Usage=0.39%
Batch 1083: Loss=120.3823, Perplexity=1.18, Codebook Usage=0.39%
Batch 1084: Loss=129.6287, Perplexity=1.14, Codebook Usage=0.39%
